 &plot nbnd=  34, nks=   100 /
   -2.244   -2.244   -1.465   -1.465   -1.315   -1.315    1.815    1.815    2.035    2.035
    3.155    3.155    3.703    3.703
            0.391892  0.226259  0.000000
  -61.226  -61.226  -37.080  -37.080  -34.676  -34.676  -34.512  -34.512  -12.811  -12.811
  -12.524  -12.524   -5.853   -5.853   -4.924   -4.924   -4.317   -4.317   -3.300   -3.300
   -2.273   -2.273   -1.426   -1.426   -1.278   -1.278    1.826    1.826    2.088    2.088
    3.208    3.208    3.725    3.725
            0.405405  0.234061  0.000000
  -61.225  -61.225  -37.084  -37.084  -34.682  -34.682  -34.513  -34.513  -12.752  -12.752
  -12.499  -12.499   -5.915   -5.915   -4.989   -4.989   -4.336   -4.336   -3.331   -3.331
   -2.298   -2.298   -1.390   -1.390   -1.237   -1.237    1.838    1.838    2.142    2.142
    3.254    3.254    3.743    3.743
            0.418919  0.241863  0.000000
  -61.224  -61.224  -37.086  -37.086  -34.687  -34.687  -34.513  -34.513  -12.698  -12.698
  -12.478  -12.478   -5.972   -5.972   -5.046   -5.046   -4.355   -4.355   -3.359   -3.359
   -2.319   -2.319   -1.358   -1.358   -1.195   -1.195    1.851    1.851    2.193    2.193
    3.293    3.293    3.759    3.759
            0.432432  0.249665  0.000000
  -61.223  -61.223  -37.089  -37.089  -34.691  -34.691  -34.514  -34.514  -12.651  -12.651
  -12.459  -12.459   -6.022   -6.022   -5.095   -5.095   -4.373   -4.373   -3.383   -3.383
   -2.337   -2.337   -1.332   -1.332   -1.155   -1.155    1.863    1.863    2.241    2.241
    3.327    3.327    3.772    3.772
            0.445946  0.257467  0.000000
  -61.223  -61.223  -37.091  -37.091  -34.695  -34.695  -34.514  -34.514  -12.612  -12.612
  -12.443  -12.443   -6.064   -6.064   -5.136   -5.136   -4.389   -4.389   -3.402   -3.402
   -2.352   -2.352   -1.310   -1.310   -1.118   -1.118    1.875    1.875    2.284    2.284
